0	26	66	90	30	83	60	74	79	43	58	60	32	35	41	100	68	62	99	97	43	79	99	78	38	60	29	77	75	26	87	
52	0	95	35	92	61	69	25	55	71	25	64	54	97	79	22	34	23	38	90	28	89	84	31	83	45	50	30	34	69	56	
52	43	0	70	24	61	48	54	29	50	62	73	59	92	42	43	35	70	71	80	35	99	32	81	94	80	69	99	49	48	83	
30	79	48	0	64	46	34	69	78	67	24	49	29	25	84	67	58	40	72	49	83	20	78	92	80	50	20	30	41	55	76	
70	49	22	70	0	51	76	83	62	93	42	98	92	60	45	34	31	63	77	74	21	67	61	77	30	96	59	72	38	40	91	
96	59	35	21	59	0	37	28	38	91	25	88	65	44	62	58	23	71	43	87	64	59	42	38	67	47	100	66	49	23	68	
56	86	34	45	35	79	0	79	55	63	78	54	41	54	54	95	90	86	68	100	36	63	40	97	88	83	88	94	52	60	57	
30	35	73	81	64	54	30	0	89	96	31	78	72	74	21	92	50	27	83	84	47	69	82	80	95	34	44	66	77	29	70	
23	86	49	73	100	96	69	30	0	61	88	45	48	66	67	27	94	84	26	41	34	61	68	74	91	90	94	87	44	27	21	
75	95	78	75	34	22	55	91	82	0	57	84	42	61	95	90	71	50	76	28	37	91	53	49	99	65	75	34	46	34	87	
82	99	28	77	31	93	43	72	94	27	0	44	28	62	24	36	45	74	99	81	98	85	57	45	93	70	77	57	34	69	98	
42	66	95	62	60	83	23	69	38	57	64	0	37	59	62	80	94	99	71	90	88	63	33	64	89	99	21	48	53	33	94	
84	56	65	72	96	79	81	22	81	28	32	63	0	29	49	33	53	80	33	61	99	96	71	85	88	74	45	85	35	63	26	
37	30	46	63	58	64	78	73	98	39	77	27	97	0	84	92	74	53	44	91	75	86	22	30	45	64	23	54	54	97	47	
55	38	35	94	51	80	66	46	52	47	24	35	46	29	0	61	22	67	32	57	64	85	30	21	87	78	26	89	28	56	64	
75	55	45	50	46	92	57	41	76	21	43	26	75	21	30	0	32	44	30	73	84	20	54	88	56	25	88	67	36	62	70	
60	26	67	54	38	82	48	89	52	21	60	51	24	96	54	84	0	29	72	31	71	85	87	67	66	78	71	20	47	24	39	
80	70	55	20	20	50	34	47	67	94	80	22	37	84	38	64	32	0	52	47	66	44	57	81	53	49	70	54	76	38	89	
20	51	37	26	58	75	80	85	68	90	39	82	40	26	69	57	85	26	0	75	69	81	98	86	93	38	49	24	32	52	89	
35	30	29	29	49	73	69	98	95	48	88	61	28	32	73	62	39	90	46	0	65	76	53	49	63	22	92	40	45	33	88	
98	31	38	25	61	30	93	70	53	54	44	69	36	56	39	80	83	55	100	57	0	96	49	92	75	63	70	50	62	69	99	
52	88	100	21	74	29	64	54	69	29	99	95	64	47	97	90	39	30	81	97	83	0	67	100	100	48	97	72	47	59	81	
75	87	60	58	84	55	41	89	93	81	47	68	32	59	23	81	85	33	53	26	71	92	0	66	76	68	28	42	65	93	24	
59	60	54	87	24	30	46	26	80	77	93	41	44	69	22	38	84	38	61	55	58	31	30	0	73	67	82	73	81	83	97	
57	21	62	83	68	68	89	56	67	86	79	32	28	46	68	77	75	79	66	28	79	30	51	51	0	74	43	92	24	26	99	
33	49	84	43	69	45	45	73	41	74	43	56	91	93	27	81	21	77	31	71	52	90	38	22	49	0	55	81	88	22	96	
32	59	35	66	42	99	77	38	86	29	100	53	84	78	34	67	65	36	22	30	68	46	37	65	37	59	0	45	85	53	24	
29	35	47	78	89	23	26	67	96	26	57	54	20	54	41	64	71	59	75	80	27	100	95	27	82	46	100	0	87	50	48	
20	31	21	51	31	31	36	42	38	78	43	27	98	59	86	91	25	60	29	71	71	87	31	76	54	50	92	47	0	90	30	
81	30	48	97	91	69	48	78	64	53	100	24	41	76	100	100	91	81	59	63	60	31	55	51	55	44	80	46	90	0	97	
40	28	89	54	96	47	93	52	60	79	85	26	57	55	25	38	85	20	48	55	70	21	21	81	22	43	63	20	31	71	0	
