0	70	40	65	87	24	58	36	66	87	55	49	55	31	80	92	59	24	87	59	32	71	67	89	86	66	65	37	47	41	25	
83	0	62	65	38	23	90	37	35	43	85	76	94	31	81	49	27	77	55	88	60	85	39	32	48	82	69	24	83	58	92	
61	39	0	66	52	96	55	65	45	27	78	72	27	32	64	65	40	50	61	28	96	55	45	74	43	84	55	89	92	77	39	
26	55	75	0	22	70	52	95	84	90	44	88	91	44	74	85	56	81	68	96	63	73	62	61	59	67	36	99	67	68	94	
32	29	99	29	0	86	56	47	99	57	70	63	85	37	21	59	79	99	79	90	23	92	96	67	36	93	49	91	24	78	65	
73	46	23	54	48	0	71	22	58	23	23	86	46	75	71	55	47	44	58	35	56	56	78	100	57	22	86	88	73	95	70	
44	36	20	77	29	68	0	84	30	95	45	94	24	62	49	87	59	59	69	57	54	77	94	38	22	94	75	82	79	50	31	
77	34	23	72	52	76	56	0	55	73	39	49	100	44	39	49	59	28	59	68	98	54	25	62	37	24	56	68	40	26	77	
30	52	66	66	60	88	24	23	0	97	43	70	61	41	32	32	31	81	35	70	82	100	26	73	67	55	20	32	60	84	47	
86	99	37	100	45	59	86	39	67	0	34	36	48	64	97	90	29	89	47	46	53	31	56	90	60	37	21	61	61	66	93	
89	38	91	79	57	82	55	100	44	92	0	36	85	50	56	70	97	32	33	35	60	77	64	22	80	71	42	67	63	74	87	
94	35	81	50	79	74	89	56	73	46	46	0	68	34	96	68	88	70	45	58	33	67	69	76	69	50	56	50	89	79	22	
68	55	47	47	59	60	53	98	43	56	82	100	0	53	56	59	26	55	54	68	73	63	47	71	62	61	77	50	66	73	35	
53	94	94	100	78	81	59	23	63	46	58	23	69	0	99	69	68	85	69	73	29	72	24	60	42	91	74	52	86	26	38	
57	26	79	43	64	48	34	67	63	91	81	54	34	68	0	50	49	32	35	75	67	41	62	27	84	62	48	82	32	60	74	
37	91	53	89	22	30	52	87	83	27	84	39	51	66	74	0	42	31	24	39	75	96	68	80	87	80	66	45	35	92	93	
93	100	54	75	47	36	89	96	35	83	63	58	24	90	40	60	0	54	82	74	91	35	42	56	24	72	97	68	86	31	62	
68	43	97	22	68	36	95	44	45	71	75	44	67	83	45	58	86	0	69	26	60	56	90	88	77	99	66	40	99	66	43	
100	38	69	87	92	33	69	45	84	36	75	57	20	46	76	37	72	56	0	69	44	73	89	95	83	29	40	59	75	77	80	
77	96	97	71	29	36	73	98	33	48	70	54	35	59	47	91	99	62	30	0	78	85	69	23	89	30	94	93	94	59	85	
37	85	55	25	99	31	21	63	97	48	21	68	82	90	23	24	84	66	90	86	0	40	24	30	30	69	96	50	32	32	100	
79	57	67	67	39	65	77	95	52	92	70	26	45	88	95	92	86	73	67	57	47	0	60	53	48	98	28	43	29	47	38	
44	82	41	73	20	79	57	70	80	28	45	26	35	56	48	54	30	80	20	23	51	99	0	51	61	78	58	84	88	74	39	
49	46	83	66	56	74	24	86	53	65	20	97	82	67	77	44	50	44	98	27	84	58	100	0	44	79	84	28	24	79	50	
64	72	95	85	20	95	66	93	99	37	80	94	55	63	20	93	89	34	87	60	33	99	33	48	0	38	84	87	26	61	81	
59	44	67	100	63	44	52	34	54	36	37	42	21	87	96	58	98	22	43	88	80	87	36	96	38	0	21	25	90	25	85	
67	76	56	95	41	44	71	99	83	28	43	36	31	76	64	68	63	22	27	37	30	98	47	79	51	46	0	80	87	25	98	
39	50	46	28	28	77	30	50	100	29	20	21	29	24	29	37	63	69	84	53	43	100	94	26	23	60	26	0	95	99	62	
98	87	41	72	43	42	69	86	35	45	36	90	82	98	100	55	81	59	51	50	62	44	38	54	69	87	65	72	0	31	94	
80	77	70	24	35	72	81	82	78	27	76	53	55	45	85	40	85	73	55	40	47	94	73	77	83	70	99	55	45	0	72	
77	92	79	83	30	89	51	65	52	85	95	29	25	37	64	82	34	29	37	35	26	76	40	52	60	21	89	62	29	48	0	
