0	76	38	24	48	75	50	65	97	33	83	35	32	86	90	64	41	48	77	76	30	67	42	60	63	33	66	99	72	68	49	
94	0	93	23	55	23	29	21	38	76	29	68	72	35	69	83	83	41	74	58	29	60	21	49	33	91	75	32	64	94	98	
59	61	0	88	35	62	72	46	58	47	74	57	64	46	57	92	26	97	62	81	41	23	41	57	23	90	29	48	56	71	76	
26	73	42	0	79	20	72	35	21	65	88	34	73	82	81	69	79	92	72	51	44	75	49	72	95	92	35	49	75	58	63	
99	32	47	48	0	20	82	86	23	48	59	62	96	40	23	93	71	68	44	90	61	89	33	59	66	45	90	43	84	79	85	
79	74	69	79	29	0	65	87	93	55	84	85	58	25	41	42	90	52	26	53	50	46	88	56	76	27	76	67	33	92	73	
21	89	99	92	82	69	0	79	28	38	41	21	55	66	90	44	80	98	27	28	87	75	89	66	84	50	99	81	97	70	90	
64	49	95	87	33	97	67	0	43	25	81	54	54	38	57	73	48	25	80	45	57	65	70	32	92	20	77	27	85	44	51	
87	87	82	88	88	20	44	28	0	52	81	51	26	33	42	28	47	38	82	68	40	28	74	67	57	67	75	68	74	69	33	
56	59	60	94	99	38	93	70	79	0	25	39	96	66	69	71	25	20	88	100	21	56	43	73	82	30	47	22	62	73	40	
25	94	64	31	89	40	35	91	53	95	0	63	40	80	50	50	39	72	84	97	64	78	95	81	73	96	86	48	98	33	33	
88	65	67	86	53	88	40	97	79	83	61	0	61	44	40	26	30	33	86	30	80	33	73	38	67	67	90	79	82	20	20	
21	46	53	55	48	74	67	23	75	96	49	21	0	22	81	26	67	47	22	77	27	89	50	85	24	53	83	77	49	36	72	
20	45	91	63	78	24	94	89	71	87	64	25	67	0	78	72	73	69	73	24	24	49	85	47	52	24	65	70	83	59	93	
72	96	44	71	59	31	97	67	87	99	94	94	67	61	0	36	22	45	90	87	98	22	23	57	28	28	28	50	60	45	46	
28	50	66	40	96	51	55	75	37	42	55	94	52	77	32	0	51	29	59	90	95	61	74	46	68	90	32	26	97	25	62	
91	90	100	72	91	37	58	88	89	53	75	78	98	97	93	85	0	77	69	56	68	96	87	46	37	70	46	99	25	51	55	
23	65	81	26	61	83	57	71	59	54	49	30	32	46	92	44	56	0	70	62	22	84	71	28	84	22	51	83	38	77	20	
37	32	89	40	86	66	94	63	95	90	59	45	38	35	86	27	56	82	0	96	46	78	85	89	80	41	42	94	62	66	49	
20	65	28	33	21	48	100	95	62	22	70	65	21	49	83	92	41	71	64	0	84	28	20	59	100	36	41	43	41	67	99	
85	90	50	55	46	63	59	69	26	96	35	76	95	55	98	32	29	98	73	56	0	85	68	69	26	64	58	49	41	96	84	
92	93	66	24	87	44	75	41	60	85	94	28	96	58	82	64	36	48	100	54	50	0	53	92	74	59	100	93	23	31	53	
100	82	32	32	90	92	20	95	50	43	65	20	78	46	21	42	50	68	51	46	21	68	0	72	64	31	60	87	27	92	80	
36	22	72	92	72	67	44	73	60	68	42	90	83	31	75	100	96	74	45	75	28	22	29	0	58	68	23	43	62	70	87	
46	69	88	56	31	26	48	59	37	94	63	77	47	34	50	84	91	35	24	89	79	28	34	24	0	31	37	64	60	77	48	
21	34	23	51	28	63	75	89	89	48	99	74	89	78	47	30	57	38	49	32	34	88	95	68	44	0	22	87	22	54	58	
67	37	69	42	69	81	25	63	68	38	74	89	61	85	87	37	89	57	28	76	60	27	63	93	27	74	0	92	36	20	33	
71	37	71	77	39	49	51	76	53	34	75	72	70	24	29	83	87	47	51	29	68	100	69	30	20	43	44	0	46	31	47	
96	40	95	74	86	81	83	98	73	23	43	97	91	49	70	93	60	62	92	55	95	83	98	36	90	66	57	31	0	88	92	
52	80	29	88	85	83	62	83	52	44	35	55	42	80	35	90	70	96	28	76	63	92	66	81	85	86	46	52	68	0	80	
77	40	84	78	26	42	92	97	88	39	90	95	98	52	88	67	83	78	88	47	71	23	97	49	64	24	45	99	50	22	0	
