0	45	65	71	71	53	75	34	69	22	28	51	24	55	81	47	97	57	90	67	96	78	54	73	57	60	71	45	100	25	43	
67	0	58	33	86	87	60	50	72	27	76	46	26	44	29	71	82	77	89	63	94	39	83	20	51	45	22	74	76	95	50	
36	51	0	62	94	37	44	81	70	82	60	58	46	46	38	29	60	88	68	99	58	41	95	56	38	77	92	57	24	58	84	
61	53	30	0	21	42	24	68	91	91	96	32	86	32	86	44	53	54	85	28	64	20	96	51	67	34	98	81	55	35	75	
92	51	82	81	0	21	29	25	49	96	32	62	75	71	44	65	74	77	47	72	50	63	64	77	98	66	70	50	32	33	42	
82	98	56	39	87	0	72	75	27	40	49	97	51	100	24	88	45	84	49	70	91	20	39	38	28	20	25	64	55	85	83	
82	72	61	48	39	55	0	88	60	99	49	88	54	45	86	24	33	41	90	23	58	55	65	84	54	43	61	96	98	75	97	
33	34	26	51	67	52	34	0	57	88	88	67	37	41	83	81	28	68	43	78	83	27	26	83	58	90	59	33	48	29	40	
76	81	44	92	54	68	50	84	0	72	77	97	53	92	95	55	89	56	29	68	43	32	20	39	43	77	39	53	37	41	33	
46	45	70	59	88	81	47	85	91	0	67	36	32	75	67	43	26	24	83	71	92	46	42	70	51	50	32	25	50	96	77	
83	55	60	59	27	54	24	36	40	28	0	56	69	75	41	70	99	62	30	25	39	56	94	81	70	69	57	45	82	40	89	
65	66	79	87	89	61	83	49	84	85	46	0	83	83	43	61	34	40	47	58	42	62	54	23	67	40	30	62	75	54	69	
27	92	58	59	49	71	43	32	36	80	95	35	0	72	24	29	65	36	35	32	77	30	66	70	52	20	21	65	57	58	85	
57	31	21	100	75	98	72	57	26	33	71	26	90	0	22	69	30	78	30	39	50	46	84	77	37	94	72	91	96	96	93	
42	63	70	77	62	45	29	44	37	40	80	55	50	56	0	50	54	63	53	70	99	23	68	90	68	37	33	96	85	31	25	
75	40	80	52	20	67	85	33	79	95	47	57	39	50	43	0	60	71	54	68	31	65	23	44	67	83	46	26	20	95	82	
34	60	77	21	37	99	25	49	79	90	31	90	49	64	48	75	0	58	61	65	92	97	23	40	39	67	59	35	60	31	99	
93	97	83	61	67	96	42	38	69	66	98	82	45	59	35	73	51	0	31	41	79	54	66	33	59	85	73	24	57	74	49	
90	52	93	90	76	62	76	70	87	34	83	62	55	68	67	66	36	70	0	22	90	63	27	67	54	85	73	59	26	64	73	
91	63	85	32	67	88	59	52	73	58	49	88	55	52	100	99	92	62	41	0	32	67	80	26	100	68	32	50	32	76	77	
94	52	56	88	40	73	97	32	73	92	25	100	54	46	85	70	47	42	48	93	0	29	46	44	100	56	57	64	28	55	77	
33	27	63	69	28	62	41	86	55	42	22	52	51	30	56	43	41	58	39	71	94	0	35	96	42	25	37	92	64	69	43	
22	42	55	55	28	59	24	65	89	59	31	54	48	100	33	21	81	63	56	96	89	45	0	57	85	35	35	49	56	68	92	
87	77	46	43	68	23	78	57	71	48	55	99	54	49	30	70	59	96	85	98	72	85	63	0	35	99	49	73	58	49	75	
36	72	38	97	57	32	41	22	34	49	33	68	62	97	72	54	84	73	73	62	78	78	47	23	0	73	73	30	32	87	43	
49	57	61	64	29	22	80	26	82	47	61	89	24	53	78	57	36	90	22	67	30	31	28	65	28	0	49	90	67	97	97	
57	36	57	86	60	49	72	53	24	24	75	98	86	30	40	79	92	46	90	45	53	24	76	75	99	65	0	73	32	56	77	
95	25	53	35	57	57	63	53	73	50	53	34	59	55	39	88	85	99	73	80	40	72	39	26	99	59	31	0	97	41	60	
23	32	36	56	78	88	100	36	92	64	75	67	100	32	67	60	51	42	85	90	25	26	72	20	75	66	26	59	0	71	49	
41	68	63	39	22	52	97	87	20	65	57	35	49	93	31	26	61	35	80	86	55	72	68	98	22	24	29	26	60	0	81	
60	30	100	47	42	64	74	35	84	70	48	82	83	79	92	60	91	59	52	99	70	67	57	52	45	76	51	67	81	83	0	
