0	55	45	35	58	31	97	22	76	26	93	26	36	94	59	89	43	57	33	59	97	76	81	61	35	54	50	47	34	27	22	
76	0	90	26	29	66	58	79	47	30	40	58	44	82	79	86	92	98	68	93	30	46	43	77	78	90	21	75	49	65	24	
72	65	0	66	93	53	91	64	68	63	80	81	44	92	47	89	67	57	45	72	82	37	46	41	30	100	61	50	54	85	64	
43	88	94	0	87	40	29	43	73	25	86	73	81	50	92	67	99	87	73	62	29	36	48	61	31	32	44	82	85	33	48	
94	52	67	51	0	91	22	41	51	99	38	58	50	68	60	47	49	40	36	97	60	78	34	57	84	77	73	64	51	72	64	
58	60	68	44	78	0	29	25	57	93	54	32	89	55	69	58	99	66	32	47	70	60	20	36	93	70	31	25	33	44	46	
48	93	91	85	83	84	0	28	53	77	37	87	25	34	59	34	34	55	62	53	91	68	48	43	55	47	64	56	91	35	85	
49	27	89	45	81	31	100	0	30	54	38	23	26	86	78	70	20	96	55	45	62	76	72	93	36	58	71	74	79	80	26	
22	68	96	87	67	90	23	38	0	82	20	23	91	97	78	87	37	99	85	76	31	64	55	39	68	52	23	66	58	30	41	
20	80	53	65	83	29	23	96	41	0	90	52	71	75	38	85	29	51	73	81	77	31	43	48	22	46	84	78	55	78	68	
64	38	48	59	64	41	84	56	61	24	0	80	48	84	96	44	97	68	39	21	90	73	95	87	48	30	87	76	34	73	68	
39	50	52	36	79	50	22	58	90	27	35	0	96	31	34	83	32	42	36	40	98	34	78	32	62	82	72	35	94	67	21	
94	57	50	33	79	92	48	26	93	31	100	27	0	54	20	29	96	61	63	80	51	41	40	39	100	37	91	21	100	67	90	
30	48	40	29	49	81	55	92	47	40	24	67	64	0	62	44	87	55	71	31	54	46	47	64	68	87	50	45	70	76	73	
46	22	21	93	78	57	74	27	80	80	77	31	92	98	0	97	29	51	31	32	97	85	60	20	70	64	74	53	72	80	71	
38	58	85	100	43	26	47	26	65	41	93	40	62	58	35	0	100	60	96	85	86	29	28	87	41	39	33	67	42	20	42	
26	55	81	44	58	45	62	46	89	50	88	78	36	100	47	69	0	40	92	51	63	63	48	78	74	33	92	55	23	58	59	
48	29	94	80	93	71	77	64	35	76	87	20	93	78	35	34	92	0	92	43	68	30	27	95	53	92	89	25	35	65	72	
50	30	34	52	100	47	77	64	23	55	40	71	99	59	21	30	33	71	0	22	45	23	35	28	28	62	77	50	92	26	89	
24	21	92	54	80	24	46	24	89	89	64	57	26	27	78	30	86	42	91	0	36	91	46	78	74	53	24	28	31	34	80	
38	26	97	52	55	93	74	33	84	39	30	60	61	60	61	83	23	32	30	45	0	66	34	46	25	25	89	97	61	96	28	
46	25	58	37	50	32	89	70	100	78	92	41	33	38	48	91	44	87	62	25	97	0	65	30	36	71	73	86	68	85	53	
53	32	95	49	49	90	24	84	39	63	58	71	79	47	47	63	86	70	74	60	78	50	0	85	46	71	41	56	91	44	42	
82	63	77	90	46	56	25	32	48	51	26	40	33	22	44	73	26	80	48	90	37	47	76	0	54	34	88	25	21	95	22	
43	57	37	53	97	95	71	33	61	33	49	30	65	90	36	74	21	76	40	61	85	74	23	56	0	88	65	47	58	42	46	
36	25	39	92	36	36	57	60	63	42	88	87	45	34	41	37	92	84	52	82	96	52	47	99	28	0	25	20	61	50	36	
38	26	26	99	65	79	85	29	43	89	34	76	33	92	38	84	96	40	99	24	36	93	48	91	69	90	0	88	50	80	26	
59	51	59	39	93	54	49	93	76	93	21	39	60	92	53	32	86	71	70	82	41	86	67	96	26	52	30	0	21	26	68	
98	97	57	75	94	31	87	69	39	95	100	68	85	99	77	73	72	20	73	54	23	41	47	74	72	85	63	90	0	22	58	
26	41	77	98	59	42	80	21	37	51	61	85	48	69	77	86	21	97	54	41	66	78	33	35	79	29	38	29	77	0	41	
94	69	99	88	40	50	35	52	75	89	43	78	61	41	44	100	33	66	72	33	63	28	43	25	28	45	31	73	89	23	0	
