0	54	94	36	62	73	72	95	29	94	72	26	44	26	96	94	49	21	44	87	81	97	22	76	62	27	48	82	21	93	76	
39	0	100	62	71	56	81	74	97	77	32	25	71	92	62	93	26	54	76	98	23	37	20	87	91	80	63	40	34	92	98	
58	30	0	66	35	64	89	90	79	70	69	26	87	92	78	87	86	75	46	21	62	89	38	68	89	33	66	97	85	83	78	
60	89	52	0	41	84	49	82	53	96	73	73	58	87	95	24	20	85	20	20	21	29	77	72	57	40	60	47	94	79	44	
54	24	99	68	0	51	68	51	63	39	73	41	35	97	58	52	88	55	37	29	59	51	35	22	28	20	42	46	53	24	70	
67	30	45	70	67	0	55	66	60	91	24	22	27	65	87	77	31	24	61	80	23	80	63	63	85	62	31	48	43	75	44	
25	57	91	20	40	45	0	58	84	54	34	20	90	97	27	99	71	54	48	48	49	62	88	26	80	21	49	70	73	27	76	
79	60	21	70	25	96	44	0	74	97	47	22	89	26	20	51	23	82	21	54	38	92	77	44	61	78	76	22	72	72	25	
29	91	76	48	71	41	96	32	0	66	54	20	45	60	30	80	45	52	71	21	99	75	54	47	38	21	62	77	97	64	79	
61	73	63	59	23	25	28	51	41	0	39	42	36	21	30	81	74	86	59	33	54	79	56	83	67	66	84	79	54	86	40	
72	49	41	42	75	57	35	78	80	96	0	75	69	23	67	88	39	52	29	63	37	60	74	37	97	40	23	37	62	66	52	
42	98	25	51	90	33	51	69	56	61	93	0	34	81	35	60	48	23	29	23	40	90	83	87	52	68	61	24	88	51	27	
88	34	68	85	28	68	43	23	54	39	39	45	0	29	36	50	42	23	95	50	76	73	52	45	79	39	75	76	81	50	93	
70	42	64	29	80	86	70	82	79	61	44	29	61	0	51	61	92	45	85	95	40	68	93	51	27	76	91	93	40	22	50	
75	66	34	78	22	72	60	61	60	93	39	73	38	72	0	59	59	54	97	30	76	68	72	56	59	57	97	54	63	71	44	
38	78	98	38	55	25	95	91	30	51	31	88	53	95	49	0	45	63	23	50	40	39	66	32	34	94	30	53	96	91	22	
88	64	62	76	40	52	76	34	46	56	40	70	46	97	65	36	0	50	52	60	78	32	57	46	77	41	30	84	79	65	73	
26	55	67	64	71	97	57	89	30	78	37	76	99	23	48	41	91	0	37	27	92	20	39	39	90	89	31	34	78	48	25	
79	25	65	62	99	44	87	38	47	36	21	20	34	20	43	42	44	74	0	28	30	64	77	41	43	60	62	23	32	24	33	
57	63	36	54	72	24	85	100	39	22	85	58	38	98	46	57	77	44	76	0	62	36	52	39	30	98	92	22	62	88	97	
59	93	80	45	95	48	82	39	51	31	54	60	54	39	96	61	56	78	31	25	0	44	51	59	95	70	56	61	91	47	71	
53	62	48	28	34	72	20	49	35	58	79	89	38	67	41	79	75	24	61	32	24	0	60	37	27	93	50	85	100	56	74	
82	35	73	93	87	51	87	56	51	54	92	49	88	56	86	55	87	47	56	47	41	35	0	87	76	39	100	63	85	71	41	
34	42	27	29	28	65	82	94	86	29	89	97	82	94	54	36	25	23	53	51	43	56	41	0	100	57	52	56	66	55	65	
89	49	91	70	57	45	99	23	34	67	74	72	39	92	24	24	75	60	23	28	67	21	100	33	0	97	44	47	76	21	30	
73	48	75	81	82	21	68	41	71	97	28	61	80	95	89	35	96	48	58	27	95	38	100	60	27	0	58	37	67	59	95	
49	93	63	69	59	30	58	95	25	90	25	31	70	87	24	51	41	54	64	22	77	74	20	41	50	72	0	23	50	96	52	
93	20	54	44	40	30	86	72	85	22	27	64	88	22	38	77	40	78	36	78	26	35	94	78	25	21	87	0	65	83	98	
24	24	38	81	42	57	71	97	74	48	72	57	45	68	34	54	43	65	91	27	84	96	37	44	32	64	94	27	0	52	70	
52	75	72	56	65	77	100	23	33	54	97	93	36	45	25	80	43	47	99	66	96	48	26	23	86	97	29	68	40	0	22	
82	74	31	94	55	39	75	100	77	39	44	68	40	58	53	59	74	27	20	36	38	55	68	80	71	83	88	84	61	26	0	
