0	21	52	47	34	24	97	79	63	34	42	78	25	90	60	52	96	58	31	73	74	51	78	21	32	74	63	30	46	60	55	
24	0	45	78	60	61	42	87	31	70	54	98	34	22	87	82	96	91	54	64	30	76	75	86	61	47	43	27	38	23	89	
88	56	0	78	23	74	51	36	69	91	34	63	71	58	57	89	36	70	29	79	51	99	21	31	41	88	62	96	28	38	21	
76	46	40	0	73	29	49	70	48	39	72	59	100	83	49	63	90	61	55	55	52	28	58	41	62	52	31	100	94	51	46	
59	54	62	40	0	83	43	95	100	26	38	83	99	85	50	28	87	92	21	57	81	78	44	41	81	24	61	96	26	46	77	
86	41	69	67	38	0	73	67	78	61	42	94	21	66	66	100	39	80	76	84	36	43	87	48	90	66	54	55	43	35	87	
35	66	78	90	80	82	0	51	49	49	74	62	59	47	72	58	38	65	25	92	81	71	68	26	76	83	69	76	80	63	97	
69	39	29	98	95	20	84	0	31	59	48	30	70	81	57	24	24	35	52	89	71	52	88	99	67	99	80	50	50	28	49	
40	28	31	70	24	58	97	100	0	26	76	22	64	40	54	42	60	76	60	42	37	23	97	67	99	89	50	99	31	26	81	
80	78	48	83	83	55	87	48	63	0	55	33	66	21	76	80	41	76	51	59	28	52	76	25	63	59	87	32	92	21	44	
46	64	27	85	83	73	60	33	89	56	0	48	38	97	62	71	71	80	79	88	86	37	75	89	41	21	83	38	50	53	93	
42	84	31	62	42	33	34	57	48	52	26	0	37	29	90	32	73	38	74	43	44	67	100	46	85	44	65	80	85	76	80	
86	48	81	50	70	61	73	27	75	73	88	43	0	35	28	90	100	79	55	53	46	51	98	94	53	55	26	84	54	75	44	
56	63	55	23	29	45	57	70	58	30	23	51	71	0	35	28	29	58	35	94	97	69	42	37	29	45	26	98	77	100	32	
91	83	88	26	74	56	75	20	98	86	87	84	86	72	0	43	58	72	74	55	100	42	49	75	66	75	77	47	85	24	49	
77	20	53	27	63	37	23	92	87	81	30	73	98	66	23	0	81	62	79	60	77	93	40	22	77	91	24	37	73	61	83	
83	33	72	20	92	27	22	32	33	89	61	89	20	48	75	30	0	95	100	63	32	54	98	20	70	78	89	25	25	79	62	
47	62	63	22	52	92	49	67	73	75	97	73	26	95	57	20	24	0	85	99	65	72	30	81	73	46	47	24	83	29	52	
95	50	79	91	79	38	78	58	46	69	81	65	35	44	50	62	96	35	0	58	48	42	79	32	36	23	41	82	48	21	23	
72	62	88	99	66	59	81	35	21	21	31	88	21	35	34	68	22	91	78	0	77	84	92	20	49	60	29	23	67	60	61	
40	64	96	20	66	32	68	43	27	66	27	30	63	50	34	63	83	62	20	24	0	38	67	89	33	45	60	72	44	95	34	
45	34	73	61	30	37	43	57	54	56	82	66	35	75	59	67	96	45	72	91	58	0	37	78	53	34	21	43	48	73	56	
81	91	28	21	40	81	73	42	65	31	97	53	22	55	37	33	43	56	31	49	76	30	0	86	39	35	85	98	31	47	55	
72	52	32	73	79	20	44	35	97	41	87	34	20	45	44	49	40	27	92	99	29	50	91	0	62	21	64	60	40	44	99	
74	28	89	44	42	77	98	81	73	62	52	76	37	82	25	65	46	56	44	86	57	92	54	83	0	30	61	31	31	81	26	
71	27	31	28	24	21	21	84	88	23	54	44	59	32	60	97	57	74	65	30	46	69	41	71	77	0	94	72	45	38	95	
99	82	61	61	45	68	36	77	60	89	33	69	81	32	45	43	54	64	75	51	97	68	55	82	74	67	0	90	55	48	86	
46	50	20	57	62	64	75	47	38	81	80	84	44	37	21	41	36	22	35	38	100	25	83	80	60	42	67	0	60	59	20	
70	75	85	36	70	83	65	79	49	26	44	94	71	72	37	93	30	29	78	99	39	22	43	39	89	29	83	61	0	96	37	
60	36	47	80	95	69	95	85	42	25	79	41	27	73	30	89	81	67	35	63	83	35	43	93	31	61	96	42	21	0	36	
68	76	26	76	23	69	76	56	24	50	83	61	69	97	57	89	79	91	37	84	48	92	37	22	67	78	36	70	57	49	0	
