0	93	96	50	86	70	96	100	58	83	29	40	43	47	92	66	76	87	21	88	37	50	75	78	29	68	49	83	73	80	31	
35	0	29	43	62	62	78	26	34	40	90	55	49	34	36	35	38	68	49	45	76	92	38	82	84	39	68	38	52	24	88	
59	83	0	62	56	98	20	35	21	78	29	60	55	88	52	31	70	91	79	22	62	51	96	79	60	94	31	52	66	50	24	
58	61	62	0	99	66	29	96	32	66	22	39	40	29	69	88	55	48	75	27	42	48	40	30	26	37	22	22	59	69	27	
88	58	47	51	0	87	65	51	100	60	94	84	44	49	70	74	70	55	87	28	28	72	51	29	78	43	33	26	76	66	66	
59	22	29	88	60	0	55	82	94	74	91	34	50	31	85	68	66	45	39	24	80	33	39	50	92	65	67	81	65	81	34	
61	72	83	37	38	88	0	66	58	80	42	31	63	100	89	57	57	99	90	39	64	26	36	64	49	53	83	58	84	61	78	
54	25	83	23	73	26	91	0	30	37	32	95	34	99	21	91	53	87	87	42	99	71	37	73	39	57	41	63	49	51	56	
71	33	42	34	22	40	23	47	0	93	41	82	26	52	41	69	44	53	53	58	35	45	73	72	83	78	56	68	21	92	68	
92	24	77	88	27	40	75	20	52	0	23	90	82	29	43	49	42	80	24	86	60	93	73	70	80	82	51	37	71	64	21	
95	85	46	100	50	71	22	77	29	84	0	74	89	21	60	82	93	84	43	66	82	28	78	55	82	44	43	54	69	75	89	
67	47	67	57	73	36	32	30	72	90	33	0	62	54	66	50	38	39	24	36	39	48	26	68	99	77	36	32	83	80	71	
22	66	69	37	77	50	70	31	67	75	38	39	0	94	54	51	92	38	62	71	25	76	72	30	47	72	72	81	78	21	83	
74	72	63	35	52	93	79	25	25	21	65	75	43	0	34	73	48	26	52	75	83	61	89	43	74	80	55	64	62	24	56	
55	80	43	60	32	78	27	78	73	50	72	36	91	27	0	52	78	32	27	81	93	72	73	22	76	59	47	31	96	86	95	
21	52	62	22	50	66	20	88	94	44	35	50	76	100	28	0	39	38	78	28	33	75	93	96	68	38	21	24	21	86	48	
70	36	71	30	22	41	40	94	38	21	32	36	35	57	48	63	0	74	90	86	38	96	77	62	51	79	79	76	75	30	38	
70	80	59	45	52	82	84	91	89	76	94	23	52	75	49	81	95	0	22	38	51	31	22	86	76	24	86	32	97	52	49	
57	69	84	68	44	80	57	42	46	20	24	84	57	79	22	81	34	79	0	70	36	35	55	92	70	85	47	29	58	36	41	
84	40	23	36	33	85	60	80	24	95	74	52	36	78	24	95	94	61	25	0	29	45	23	69	74	63	38	56	88	86	91	
97	50	35	96	90	95	77	31	63	71	36	22	64	93	21	79	57	76	56	69	0	91	97	80	74	43	82	67	37	58	44	
99	71	94	66	47	73	22	47	45	76	68	62	65	92	76	96	70	42	26	84	78	0	34	61	26	95	73	25	82	33	76	
87	93	88	56	73	83	46	72	99	73	80	86	68	39	74	31	64	45	89	68	34	53	0	24	81	91	74	81	52	54	64	
84	52	90	50	21	48	84	96	70	88	32	21	99	33	47	54	43	31	25	47	91	74	57	0	33	76	74	29	33	91	90	
52	72	56	82	95	73	74	39	24	70	59	89	78	96	73	20	21	22	32	80	87	27	100	43	0	85	40	85	67	97	51	
91	63	63	44	86	47	100	93	100	75	79	87	65	26	74	30	91	88	97	93	87	47	61	24	76	0	61	48	100	78	39	
59	92	70	71	50	77	91	47	79	67	91	92	48	29	77	31	31	56	37	37	61	79	92	98	49	89	0	22	44	76	64	
50	67	20	75	94	65	95	68	76	66	83	20	94	22	62	96	33	68	95	36	94	86	48	36	50	97	37	0	49	33	49	
61	88	27	21	42	99	52	70	69	99	54	63	33	98	62	76	30	43	86	90	48	68	62	85	88	53	53	65	0	62	23	
33	52	40	88	63	99	94	55	74	97	38	35	71	80	27	77	58	79	77	58	94	47	40	65	65	50	91	63	33	0	99	
80	58	30	52	37	99	96	77	30	59	75	84	55	36	91	52	97	27	63	37	32	40	86	92	51	74	65	69	80	77	0	
